nummer,datum,inhoud,folio nr,vervolg nr,bron,bijzonderheden
10000565,1542,"Pieter Jansz eyghen huijs ende lant mit die wildernis ghemeen 1 ½ morghen, 10 £. Huerlant 7 morghen, ghelt 33 £ ",fol 7v,Aelbertsberge,A.R.A. Staten van Holland vóór 1572 Inv no 384/10e penning ,
10000566,1542,"Mathijs Willemsz huijrt zijn huijs ende lant in den Veen, 6 morgen, ghelt 40 £ ",fol 7v,Aelbertsberge,A.R.A. Staten van Holland vóór 1572 Inv no 384/10e penning ,
10000567,1542,"Frans Woutersz huijrt zijn huijs ende lant met de wildernis gemeen, 2 morgen, ghelt 15 £ ",fol 7v,Aelbertsberge,A.R.A. Staten van Holland vóór 1572 Inv no 384/10e penning ,
10000568,1542,"Jan Phillipsz huijrt zijn huijs mit 1 morgen mit die wildernis gemeen, ghelt 6 £ ",fol 7v,Aelbertsberge,A.R.A. Staten van Holland vóór 1572 Inv no 384/10e penning ,
10000569,1542,"Jacop Pietersz huijrt zijn huijs mit 6 morgen en 2 morgen mit die wildernis gemeen, ghelt 80 £ ",fol 7v,Aelbertsberge,A.R.A. Staten van Holland vóór 1572 Inv no 384/10e penning ,
10000570,1542,"Jacop Claesz [Rau] huijrt zijn huijs en lant, 2 ½ morgen, gelt 25 [of 30 ?] £ ",fol 7v,Aelbertsberge,A.R.A. Staten van Holland vóór 1572 Inv no 384/10e penning ,
10000571,1542,"Maritgen Willems huijrt huijs en lant mit die wildernis gemeen, gelt 18 £ ",fol 7v,Aelbertsberge,A.R.A. Staten van Holland vóór 1572 Inv no 384/10e penning ,
10000572,1542,"Gherijt Arijsz huijrt zijn huijs en lant om 12 £, geëstimeerd 2 morgen 1 ½ hont",fol 8,Aelbertsberge,A.R.A. Staten van Holland vóór 1572 Inv no 384/10e penning ,
10000573,1542,"Arijs Pietersz huijrt zijn huijs en 4 morgen mit die wildernis gemeen, ende in den Veen 4 morgen, ghelt 60 £ ",fol 8,Aelbertsberge,A.R.A. Staten van Holland vóór 1572 Inv no 384/10e penning ,
10000574,1542,"Jan Enghelsz eijghen huijs ende croft, 1 ½ morgen mit die wildernis ghemeen, geëstimeerd 6 £. Noch 3 morgen huijrlant, ghelt 20 £ ",fol 8,Aelbertsberge,A.R.A. Staten van Holland vóór 1572 Inv no 384/10e penning ,
10000575,1542,"Taems Enghelsz eijgen huijs ende croft, 1 ½ morgen, geëstimeerd op 10 £, huyrlant geëstimeerd op 8 morgen, ghelt 50 £ ",fol 8,Aelbertsberge,A.R.A. Staten van Holland vóór 1572 Inv no 384/10e penning ,
10000576,1542,"Adriaen Phillipsz huijrt huijs ende lant om 50 £, geëstimeerd op 4 ½ morgen",fol 8,Aelbertsberge,A.R.A. Staten van Holland vóór 1572 Inv no 384/10e penning ,
10000577,1542,"Floris Sijmonsz huijrt huijs ende lant om 50 £, geëstimeerd op 8 morgen",fol 8,Aelbertsberge,A.R.A. Staten van Holland vóór 1572 Inv no 384/10e penning ,
10000578,1542,"Cornelis Arijsz huijrt huijs ende lant om 50 £, geëstimeerd op 8 morgen",fol 8,Aelbertsberge,A.R.A. Staten van Holland vóór 1572 Inv no 384/10e penning ,
10000579,1542,"Jan Arijsz huijrt huijs ende lant om 52 £, geëstimeerd op 10 morgen",fol 8,Aelbertsberge,A.R.A. Staten van Holland vóór 1572 Inv no 384/10e penning ,
10000580,1542,"die jonckvrouwe van Jutfaes huijs ende lant, eijghen, met die boomgaert, mit die wildernis gemeen, geëstimeerd op 3 morgen op 30 £, noch huyrlant 2 morgen, ghelt 16 £ [huis te Aelbrechtsberg]",fol 9,Aelbertsberge,A.R.A. Staten van Holland vóór 1572 Inv no 384/10e penning ,
10000581,1542,"Pouwels Diricksz huijrt zijn huys ende lant om 52 £, geëstimeerd op 8 morgen",fol 9,Aelbertsberge,A.R.A. Staten van Holland vóór 1572 Inv no 384/10e penning ,
10000582,1542,"Claes Govertsz huijrt zijn huys ende lant om 50 £, geëstimeerd op 9 morgen",fol 9,Aelbertsberge,A.R.A. Staten van Holland vóór 1572 Inv no 384/10e penning ,
10000583,1542,"Arijs Claesz huijrt zijn huys ende lant om 52 £, geëstimeerd op 10 morgen",fol 9,Aelbertsberge,A.R.A. Staten van Holland vóór 1572 Inv no 384/10e penning ,
10000584,1542,"Cornelis Claesz huijrt zijn huys ende lant om 10 £, geëstimeerd op 3 morgen",fol 9,Aelbertsberge,A.R.A. Staten van Holland vóór 1572 Inv no 384/10e penning ,
10000585,1542,"Vrederick Phillijssz' huijs ende croft [duinmeijer], 1 morghen mit die wildernis gemeen, noch 2 morgen, ghelt tesamen 35 £ ",fol 9,Aelbertsberge,A.R.A. Staten van Holland vóór 1572 Inv no 384/10e penning ,
10000586,1542,"Willem Snel huijrt zijn huijs ende lant om 50 £, geëstimeerd op 5 morgen",fol 9,Aelbertsberge,A.R.A. Staten van Holland vóór 1572 Inv no 384/10e penning ,
10000587,1542,"Frans Pietersz huijrt zijn huijs ende lant om 50 £, geëstimeerd op 9 morgen",fol 9,Aelbertsberge,A.R.A. Staten van Holland vóór 1572 Inv no 384/10e penning ,
10000588,1542,"Floris Woutersz [duinmeier] huijs ende lant, ghelt te huyre 20 £, geëstimeerd op 4 morgen",fol 9,Aelbertsberge,A.R.A. Staten van Holland vóór 1572 Inv no 384/10e penning ,
10000589,1542,"Cornelis Jansz [Campen] bruijct 4 morgen om 30 £, die 10e penning 3 £ ",fol 9,Aelbertsberge,A.R.A. Staten van Holland vóór 1572 Inv no 384/10e penning ,
10000590,1542,"Heijnrick Jansz huijrt huijs ende croft mit die wildernis gemeen, gelt 10 £, geëstimeerd op 1 morghen",fol 9,Aelbertsberge,A.R.A. Staten van Holland vóór 1572 Inv no 384/10e penning ,
10000591,1542,"Dirck Gherijtsz huyrt een huijs ende lant om 40 £, geëstimeerd op 5 morgen",fol 9,Aelbertsberge,A.R.A. Staten van Holland vóór 1572 Inv no 384/10e penning ,
10000592,1542,"Dirck Jansz huijrt zijn huijs en lant om 120 £, geëstimeert op 15 morgen ",fol 9,Aelbertsberge,A.R.A. Staten van Holland vóór 1572 Inv no 384/10e penning ,
10000593,1542,"Pouwels Claesz huijrt zijn huijs ende lant om 70 £, geëstimeert op 9 morgen",fol 9,Aelbertsberge,A.R.A. Staten van Holland vóór 1572 Inv no 384/10e penning ,
10000594,1542,"Neel jonghe Jans huijrt zijn huijs ende croft, met die wildernis gemeen, om 12 £, geëstimeerd op 2 morgen",fol 9,Aelbertsberge,A.R.A. Staten van Holland vóór 1572 Inv no 384/10e penning ,
10000595,1542,"Aelbertsberge beloept ter somme van 1334 £, die 10e penning 133 £ 8sc",fol 9,Aelbertsberge,A.R.A. Staten van Holland vóór 1572 Inv no 384/10e penning ,
10000596,1542,"bruijckers in Haerlem: heer Mathijs, lanthuijere 4 madt, ghelt 20 £ ",fol 10,bruijckers in Haerlem,A.R.A. Staten van Holland vóór 1572 Inv no 384/10e penning ,
10000597,1542,"Jacop Kerstensz eijghen lant, 3 madt, huijrt 3 madt, is geëstimeerd op 30 £ ",fol 10,bruijckers in Haerlem,A.R.A. Staten van Holland vóór 1572 Inv no 384/10e penning ,
10000598,1542,"Gherberich Walichsdochter bruijckt in Tetroede 4 morghen, ghelt 20 £",fol 10,bruijckers in Haerlem,A.R.A. Staten van Holland vóór 1572 Inv no 384/10e penning ,
10000599,1542,"Rijewert vleijshouder [te Haarlem] bruijckt 4 morghen, ghelt 35 £ ",fol 10,bruijckers in Haerlem,A.R.A. Staten van Holland vóór 1572 Inv no 384/10e penning ,
10000600,1542,"Claes den Bellert bruijckt 2 morghen, ghelt 20 £ ",fol 10,bruijckers in Haerlem,A.R.A. Staten van Holland vóór 1572 Inv no 384/10e penning ,
10000601,1542,"Jacob Engbertsz bruijckt 4 morghen, ghelt 51 £ ",fol 10,bruijckers in Haerlem,A.R.A. Staten van Holland vóór 1572 Inv no 384/10e penning ,
10000602,1542,"Claes Gherijtsz bruijct 3 morgen, ghelt 22 £ ",fol 10,bruijckers in Haerlem,A.R.A. Staten van Holland vóór 1572 Inv no 384/10e penning ,
10000603,1542,"Bartholomeus de Gorter te Haarlem bruijct 7 morgen, ghelt 60 £ ",fol 10,bruijckers in Haerlem,A.R.A. Staten van Holland vóór 1572 Inv no 384/10e penning ,
10000604,1542,"Gherijt Steffensz eijgen 4 morgen, ghelt 30 £ ",fol 10,bruijckers in Haerlem,A.R.A. Staten van Holland vóór 1572 Inv no 384/10e penning ,
10000605,1542,"Dirck Claesz [Suijer] te Haerlem bruijct 2 morgen te Tetrode, ghelt 14 £ ",fol 10,bruijckers in Haerlem,A.R.A. Staten van Holland vóór 1572 Inv no 384/10e penning ,
10000606,1542,"Adam Bol te Haarlem bruijct 5 morgen te Tetrode om 60 £; 1544: IV, 1558: V",fol 10,bruijckers in Haerlem,A.R.A. Staten van Holland vóór 1572 Inv no 384/10e penning ,
10000607,1542,"Cornelis Pauwelsz bruyckt 2 morgen, om 12 £ ",fol 10v,bruijckers in Haerlem,A.R.A. Staten van Holland vóór 1572 Inv no 384/10e penning ,
10000608,1542,grote Jan Heijnricksz bruyckt 4 maden om 21 £ ,fol 10v,bruijckers in Haerlem,A.R.A. Staten van Holland vóór 1572 Inv no 384/10e penning ,
10000609,1542,Jacob Bouwensz bruyckt 2 morgen om 11 £ ,fol 10v,bruijckers in Haerlem,A.R.A. Staten van Holland vóór 1572 Inv no 384/10e penning ,
10000610,1542,Jan Gherijtsz [van Sueren te Haarlem] bruyckt 2 morgen om 16 £ ,fol 10v,bruijckers in Haerlem,A.R.A. Staten van Holland vóór 1572 Inv no 384/10e penning ,
10000611,1542,Jan [Willemsz] Verwer [er staat: Verwen] bruyckt 5 morgen om 36 £ ,fol 10v,bruijckers in Haerlem,A.R.A. Staten van Holland vóór 1572 Inv no 384/10e penning ,
10000612,1542,Jan Aelbertsz bruyckt 2 morgen om 15 £ ,fol 10v,bruijckers in Haerlem,A.R.A. Staten van Holland vóór 1572 Inv no 384/10e penning ,
10000613,1542,Sijmon Jansz bruyckt 2 morgen om 20 £ ,fol 10v,bruijckers in Haerlem,A.R.A. Staten van Holland vóór 1572 Inv no 384/10e penning ,
10000614,1542,Jan Raedt bruyckt 9 morgen om 54 £ 5st,fol 10v,bruijckers in Haerlem,A.R.A. Staten van Holland vóór 1572 Inv no 384/10e penning ,
10000615,1542,"de commenduijer bruyckt 7 morghen eijghen, geëstimeerd op 50 £ ",fol 10v,bruijckers in Haerlem,A.R.A. Staten van Holland vóór 1572 Inv no 384/10e penning ,
10000616,1542,"Claes van Hueszsvaert [Claes van Huessen] gheëstimeerd op 50 £, nota: niet ofgecomen",fol 10v,bruijckers in Haerlem,A.R.A. Staten van Holland vóór 1572 Inv no 384/10e penning ,
10000617,1542,t gasthuijslant geëstimeerd op 50 £ ,fol 10v,bruijckers in Haerlem,A.R.A. Staten van Holland vóór 1572 Inv no 384/10e penning ,
10000618,1542,"de Zijecken lant, geëstimeerd op 30 £ ",fol 10v,bruijckers in Haerlem,A.R.A. Staten van Holland vóór 1572 Inv no 384/10e penning ,
10000619,1542,"Engbert Willemsz Rampen Zwet, ghelt sjaers 50 £ ",fol 11,bruijckers in Haerlem,A.R.A. Staten van Holland vóór 1572 Inv no 384/10e penning ,
10000620,1542,"Haerlem beloept ter somme van 727 £ 5sc, die 10e penning 72 £ 14sc 6d, noch van elst van Ramp 2 £, die 10e penning 4sc. Schout en schepenen van Tetroede en Aelbertsberge verklaren de schatting naar eer en geweten te hebben verricht, op 1543-08-23. Bij mijn Pijeter Huch en Ic Pouwels Drick",fol 11,bruijckers in Haerlem,A.R.A. Staten van Holland vóór 1572 Inv no 384/10e penning ,
10000621,1542,"dit zijn de pachters van den duijnnen in Tetroede: Adriaen van der Boeckhorst twee duijnen, gelden sjaars 82 £ ",fol 13v,Tetrode,A.R.A. Staten van Holland vóór 1572 Inv no 384/10e penning ,
10000622,1542,"Cornelis Phillipsz duijn, sjaers 30 £ ",fol 13v,Tetrode,A.R.A. Staten van Holland vóór 1572 Inv no 384/10e penning ,
10000623,1542,"Willem Bollen duijn, sjaers 48 £ [Willem Bol pacht zijn duin te Tetrode, om 48 £ ]",fol 13v,Tetrode,A.R.A. Staten van Holland vóór 1572 Inv no 384/10e penning ,
10000624,1542,"Willem Soppen duijn, sjaers 27 £",fol 13v,Tetrode,A.R.A. Staten van Holland vóór 1572 Inv no 384/10e penning ,
10000625,1542,"Jan van der Boeckhorst, zijn duijn, sjaers 48 £ ",fol 13v,Tetrode,A.R.A. Staten van Holland vóór 1572 Inv no 384/10e penning ,
10000626,1542,"Zoet Sijmon Koeijers weduwen duyn, sjaers 140 £ ",fol 13v,Tetrode,A.R.A. Staten van Holland vóór 1572 Inv no 384/10e penning ,
10000627,1542,"Pieter Gharbrantsz [Coeijer, duinmeier] duijn, sjaers 60 £ ",fol 13v,Tetrode,A.R.A. Staten van Holland vóór 1572 Inv no 384/10e penning ,
10000628,1542,"Cornelis Floorsz [Voege] zijn duijn, sjaers 37 £ ",fol 13v,Tetrode,A.R.A. Staten van Holland vóór 1572 Inv no 384/10e penning ,
10000629,1542,"Floris Woutersz [duinmeier] zijn duijn, sjaers 42 £ ",fol 14,Tetrode,A.R.A. Staten van Holland vóór 1572 Inv no 384/10e penning ,
10000630,1542,Dammas Claesz zijn huijs ende duyn 110 £,fol 14,Tetrode,A.R.A. Staten van Holland vóór 1572 Inv no 384/10e penning ,
10000631,1542,Phillips Claesz duijn 60 £ ,fol 14 ,Tetrode,A.R.A. Staten van Holland vóór 1572 Inv no 384/10e penning ,
10000632,1542,Cent Lijclaesz [?] duyn 24 £ ,fol 14,Tetrode,A.R.A. Staten van Holland vóór 1572 Inv no 384/10e penning ,
10000633,1542,"Willem van der Boeckhorst duijn, ghelt sjaers 72 £ ",fol 14,Tetrode,A.R.A. Staten van Holland vóór 1572 Inv no 384/10e penning ,
10000634,1542,"t vierendeel van de duynnen beloept ter somme van 195 £, die 10e penning XCX £ 10sc. Somma 452 £ 6sc 6d. Ick Pyeter Huchz als scout van Tetroede ken dat dit aldus gheschiet is",fol 14,Tetrode,A.R.A. Staten van Holland vóór 1572 Inv no 384/10e penning ,
10000635,1542,"dit zijn de thienden  van den jaere 1542 in Brederoede: Aelbert Gerijtsz 50 £, Gherijt Mijesz 22 £, Frans Pietersz 14 £, Claes Boellesz 34 £, Jan Walichsz 37 £, Cornelis Arijsz 32 £, Willem Claesz 30£. De Keijserlycke majesteyt heeft vuijt dese voerscr. thienden zijn der paert ontfangen bij Sperwoude",….,Brederode,A.R.A. Staten van Holland vóór 1572 Inv no 384/10e penning ,
10000636,1544,"Claes Dircksz bruyckt 14 maden met een huys, sjaers om 70 £, noch 2 maden voor 7 £ 10sc",fol 1,bruijckers in den Voghelenzang,A.R.A. Staten van Holland vóór 1572 Inv no 516/Reg 10e penning ,
10000637,1544,"Gheryt Jacobsz Kourt bruict 4 morgen + huys om 40 £, deselve noch 4 morgen om 40 £ ",fol 1,bruijckers in den Voghelenzang,A.R.A. Staten van Holland vóór 1572 Inv no 516/Reg 10e penning ,
10000638,1544,"Maerten Willemsz bruict huis + 13 morgen, sjaers om 80 £. Noch 2 morgen om 18 £ ",fol 1,bruijckers in den Voghelenzang,A.R.A. Staten van Holland vóór 1572 Inv no 516/Reg 10e penning ,
10000639,1544,"Dirck Maertsz bruict een huis met 2 morgen, 18 £, lest gebruict bij Dirk Jansz ",fol 1,bruijckers in den Voghelenzang,A.R.A. Staten van Holland vóór 1572 Inv no 516/Reg 10e penning ,
10000640,1544,"Jan Adriaensz bruict een huis met 3 morgen, 20 £; nog 2 ½ morgen om 11 £; noch deselve 2 maden om 4 £ ","fol 1, fol 1v",bruijckers in den Voghelenzang,A.R.A. Staten van Holland vóór 1572 Inv no 516/Reg 10e penning ,
10000641,1544,"Jan Adriaensz bruict een huis met 5 ½ morgen, om 24 £ ",fol 1v,bruijckers in den Voghelenzang,A.R.A. Staten van Holland vóór 1572 Inv no 516/Reg 10e penning ,
10000642,1544,"Louris Floris bruict een huis met 6 morgen, lest gebruict bij Jan Gerijtsz, maer bij Louris betaelt 41 £. Deselve noch 3 morgen om 18 £ ",fol 1v,bruijckers in den Voghelenzang,A.R.A. Staten van Holland vóór 1572 Inv no 516/Reg 10e penning ,
10000643,1544,Pieter Claesz bruict een huis met 3 ½ morgen om 10 £ ,fol 1v,bruijckers in den Voghelenzang,A.R.A. Staten van Holland vóór 1572 Inv no 516/Reg 10e penning ,
10000644,1544,Wollewyn Jacobsz bruict 8 morgen om 14 £ ,fol 1v,bruijckers in den Voghelenzang,A.R.A. Staten van Holland vóór 1572 Inv no 516/Reg 10e penning ,
10000645,1544,Huych Adriaensz bruict 2 morgen met een huis om 18 £ 10sc,fol 1v,bruijckers in den Voghelenzang,A.R.A. Staten van Holland vóór 1572 Inv no 516/Reg 10e penning ,
10000646,1544,Dammas Claesz bruict 7 morgen om 7 £; noch 2 ½ maden om 10 £ ,fol 1v,bruijckers in den Voghelenzang,A.R.A. Staten van Holland vóór 1572 Inv no 516/Reg 10e penning ,
10000647,1544,Jan Woutersz bruict een huis met 8 morgen om 40 £ ,fol 2,bruijckers in den Voghelenzang,A.R.A. Staten van Holland vóór 1572 Inv no 516/Reg 10e penning ,
10000648,1544,Jan Gherytsz bruict een huis met 12 morgen om 72 £; noch 1 morgen om 4 £ ,fol 2,bruijckers in den Voghelenzang,A.R.A. Staten van Holland vóór 1572 Inv no 516/Reg 10e penning ,
10000649,1544,Jan Doesz bruict een huis met 6 morgen om 40 £ ,fol 2,bruijckers in den Voghelenzang,A.R.A. Staten van Holland vóór 1572 Inv no 516/Reg 10e penning ,
10000650,1544,"Michiel Adamsz bruict een huis met 15 morgen om 60 £, noch 1 morgen om 5 £ ",fol 2,bruijckers in den Voghelenzang,A.R.A. Staten van Holland vóór 1572 Inv no 516/Reg 10e penning ,
10000651,1544,Claes Willemsz bruict een huis met 11 morgen om 38 £; noch 4 morgen om 21 £ ,fol 2,bruijckers in den Voghelenzang,A.R.A. Staten van Holland vóór 1572 Inv no 516/Reg 10e penning ,
10000652,1544,de weduwe van Cornelis Claesz bruict 1 morgen om 2 £ 10sc,fol 2,bruijckers in den Voghelenzang,A.R.A. Staten van Holland vóór 1572 Inv no 516/Reg 10e penning ,
10000653,1544,Jan Claesz bruict 7 morgen om 10 £ ,fol 2,bruijckers in den Voghelenzang,A.R.A. Staten van Holland vóór 1572 Inv no 516/Reg 10e penning ,
10000654,1544,"Willem Claesz bruict een eygen huis met 14 morgen eigen land, 50 £ ",fol 2v,bruijckers in den Voghelenzang,A.R.A. Staten van Holland vóór 1572 Inv no 516/Reg 10e penning ,
10000655,1544,Cornelis Florisz [Voege] bruict een huis met 8 ½ morgen om 45 £ ,fol 2v,bruijckers in den Voghelenzang,A.R.A. Staten van Holland vóór 1572 Inv no 516/Reg 10e penning ,
10000656,1544,Aernt Pietersz bruict een huis met ½ morgen om 3 £ 10sc,fol 2v,bruijckers in den Voghelenzang,A.R.A. Staten van Holland vóór 1572 Inv no 516/Reg 10e penning ,
10000657,1544,Meynert Engbertsz bruict 2 morgen om 10 £ ,fol 2v,bruijckers in den Voghelenzang,A.R.A. Staten van Holland vóór 1572 Inv no 516/Reg 10e penning ,
10000658,1544,"Fije Floren bruict 1 ½ morgen met eigen huis, om 10 £ ",fol 2v,bruijckers in den Voghelenzang,A.R.A. Staten van Holland vóór 1572 Inv no 516/Reg 10e penning ,
10000659,1544,"Pieter Garbrantsz [Keuijer, Coeijer] bruict 12 morgen om 25 £ ",fol 2v,bruijckers in den Voghelenzang,A.R.A. Staten van Holland vóór 1572 Inv no 516/Reg 10e penning ,
10000660,1544,Philips Claesz [v.d. Veldt] bruict 3 morgen om 12 £ ,fol 2v,bruijckers in den Voghelenzang,A.R.A. Staten van Holland vóór 1572 Inv no 516/Reg 10e penning ,
10000661,1544,de weduwe Pieter Willemsz bruict 11 morgen met een huijs om 45 £ ,fol 2v,bruijckers in den Voghelenzang,A.R.A. Staten van Holland vóór 1572 Inv no 516/Reg 10e penning ,
10000662,1544,Cornelis Pietersz bruict 2 morgen om 10 £ ,fol 2v,bruijckers in den Voghelenzang,A.R.A. Staten van Holland vóór 1572 Inv no 516/Reg 10e penning ,
10000663,1544,de weduwe van Pieter Dirksz bruict 2 morgen om 10 £ ,fol 2v,bruijckers in den Voghelenzang,A.R.A. Staten van Holland vóór 1572 Inv no 516/Reg 10e penning ,
10000664,1544,Pieter Jeroensz bruict 2 morgen om 6 £ ,fol 3,bruijckers in den Voghelenzang,A.R.A. Staten van Holland vóór 1572 Inv no 516/Reg 10e penning ,
10000665,1544,Jan Claes Maertsz bruict 8 morgen om 40 £ mit een huys,fol 3,bruijckers in den Voghelenzang,A.R.A. Staten van Holland vóór 1572 Inv no 516/Reg 10e penning ,
10000666,1544,Claes Pietersz bruict zekere percelen van lande om 35 £ ,fol 3,bruijckers in den Voghelenzang,A.R.A. Staten van Holland vóór 1572 Inv no 516/Reg 10e penning ,
10000667,1544,"Claes Claesz Stol bruict 2 morgen om 17 £ 10sc; noch 2 maden om 9 £, dezelve noch eigen land, 3 morgen om 11 £",fol 4,bruijckers in Aelbertsberge,A.R.A. Staten van Holland vóór 1572 Inv no 516/Reg 10e penning ,
10000668,1544,"Aecht Pieter Arijsz eygen landt en haer huijs, om 70 £. Dezelve an huerland 2 maden om 14 £, noch 2 ½ maden om 10 £, noch 5 maden om 17 £ ",fol 4,bruijckers in Aelbertsberge,A.R.A. Staten van Holland vóór 1572 Inv no 516/Reg 10e penning ,
10000669,1544,"Pieter Jansz eygen landt 1 ½ morgen en eygen huys om 14 £; deselve noch huyrlant 2 morgen om 14 £, noch 2 morgen om 13 £ 10sc, noch 2 ½ maden om 11 £, noch 2 maden om 8 £ ",fol 4,bruijckers in Aelbertsberge,A.R.A. Staten van Holland vóór 1572 Inv no 516/Reg 10e penning ,
10000670,1544,"Mathys Willemsz bruijct zyn eygen land, groot 1 ½ morgen om 4 £ 10sc. Deselve noch huerlant 2 maden om 9 £ 10sc, noch 2 maden om 10 £, noch 5 maden om 22 £ ",fol 5,bruijckers in Aelbertsberge,A.R.A. Staten van Holland vóór 1572 Inv no 516/Reg 10e penning ,
10000671,1544,Jacob Claesz [Rau] bruyct een huys met 2 ½ morgen om 30 £ ,fol 5,bruijckers in Aelbertsberge,A.R.A. Staten van Holland vóór 1572 Inv no 516/Reg 10e penning ,
